dep_ocu	year	sex	age	death	violent	disease	accident	violent_	homicide	populati
23	2000	2	11	41	6	30	4	7	3	121139
23	2000	1	12	120	60	24	29	67	55	104523
23	2000	2	12	39	5	26	8	5	5	104523
23	2000	1	13	105	45	31	24	50	44	101181
23	2000	2	13	42	3	31	7	4	3	101181
23	2000	1	14	116	46	42	25	49	42	86344
23	2000	2	14	36	4	30	2	4	3	86344
23	2000	1	15	91	32	44	14	33	29	71562
23	2000	2	15	38	6	31	1	6	6	71562
23	2000	1	16	92	29	49	12	31	28	61346
23	2000	2	16	57	2	53	1	3	2	61346
23	2000	1	17	73	12	50	8	15	12	47913
23	2000	2	17	55	2	50	3	2	1	47913
23	2000	1	18	76	8	61	7	8	7	34397
23	2000	2	18	80	1	77	1	2	1	34397
23	2000	1	19	141	9	120	10	11	7	25919
23	2000	2	19	92	0	90	2	0	0	25919
23	2000	1	20	143	11	124	8	11	10	19808
23	2000	2	20	131	0	129	2	0	0	19808
23	2000	1	21	207	2	196	9	2	2	16301
23	2000	2	21	119	1	118	0	1	1	16301
23	2000	1	22	187	2	180	5	2	2	11192
23	2000	2	22	140	0	140	0	0	0	11192
23	2000	1	23	430	5	416	8	6	3	12924
23	2000	2	23	391	0	390	1	0	0	12924
23	2000	1	25	43	5	36	2	5	5	NA
23	2000	2	25	24	0	24	0	0	0	NA
25	1990	1	7	420	2	369	48	3	2	211115
25	1990	2	7	361	0	324	36	1	0	211115
25	1990	1	8	55	4	25	26	4	4	202773
25	1990	2	8	30	0	12	18	0	0	202773
25	1990	1	9	49	6	20	23	6	6	198078
25	1990	2	9	33	3	17	13	3	3	198078
25	1990	1	10	136	57	31	47	58	49	172595
25	1990	2	10	49	16	21	12	16	9	172595
25	1990	1	11	240	116	36	87	117	110	161651
25	1990	2	11	49	10	24	15	10	9	161651
25	1990	1	12	253	143	29	79	145	135	144424
25	1990	2	12	46	8	27	10	9	7	144424
25	1990	1	13	177	93	29	52	96	89	122764
25	1990	2	13	38	5	27	6	5	3	122764
25	1990	1	14	185	83	48	52	85	73	105062
25	1990	2	14	61	11	38	12	11	9	105062
25	1990	1	15	173	61	70	40	63	57	82597
25	1990	2	15	56	3	46	7	3	2	82597
25	1990	1	16	158	31	83	43	32	28	64379
25	1990	2	16	89	5	79	5	5	4	64379
25	1990	1	17	184	33	133	18	33	27	54762
25	1990	2	17	124	6	106	12	6	6	54762
25	1990	1	18	237	19	192	26	19	16	48452
25	1990	2	18	154	1	145	8	1	1	48452
25	1990	1	19	317	16	280	20	17	16	41785
25	1990	2	19	214	5	199	10	5	4	41785
25	1990	1	20	341	4	314	23	4	2	36427
25	1990	2	20	268	1	260	7	1	1	36427
25	1990	1	21	444	7	422	14	8	7	25822
25	1990	2	21	341	0	337	4	0	0	25822
25	1990	1	22	481	3	463	15	3	2	17853
25	1990	2	22	417	0	411	6	0	0	17853
25	1990	1	23	736	1	715	20	1	0	15015
25	1990	2	23	840	0	816	24	0	0	15015
25	1990	1	25	92	30	42	17	33	30	NA
25	1990	2	25	27	3	21	3	3	3	NA
25	1991	1	7	472	2	412	57	3	2	211809
25	1991	2	7	345	0	309	35	1	0	211809
25	1991	1	8	38	2	16	19	3	2	206041
25	1991	2	8	34	3	20	11	3	3	206041
25	1991	1	9	57	7	19	30	8	6	201056
25	1991	2	9	26	2	14	10	2	2	201056
25	1991	1	10	138	49	29	60	49	45	175759
25	1991	2	10	38	9	21	8	9	8	175759
25	1991	1	11	231	119	31	78	122	109	158004
25	1991	2	11	41	11	25	5	11	10	158004
25	1991	1	12	252	139	35	77	140	133	142831
25	1991	2	12	53	10	26	17	10	10	142831
25	1991	1	13	244	122	54	65	125	116	129864
25	1991	2	13	64	8	46	10	8	6	129864
25	1991	1	14	199	88	55	53	91	84	111784
25	1991	2	14	54	5	43	6	5	5	111784
25	1991	1	15	138	49	50	37	51	45	88616.5
25	1991	2	15	70	7	56	7	7	6	88616.5
25	1991	1	16	154	47	83	24	47	42	68687
25	1991	2	16	75	2	66	7	2	2	68687
25	1991	1	17	206	37	131	38	37	33	58011.7
25	1991	2	17	128	4	121	3	4	1	58011.7
25	1991	1	18	209	21	159	28	22	19	50374.6
25	1991	2	18	147	1	139	7	1	1	50374.6
25	1991	1	19	319	22	272	25	22	21	43562.6
25	1991	2	19	210	1	206	3	1	0	43562.6
25	1991	1	20	364	10	324	30	10	9	37522.5
25	1991	2	20	275	1	264	10	1	1	37522.5
25	1991	1	21	478	5	454	18	6	3	27065.2
25	1991	2	21	358	3	342	13	3	3	27065.2
25	1991	1	22	475	10	452	13	10	8	18211
25	1991	2	22	406	2	395	9	2	2	18211
25	1991	1	23	779	3	753	22	4	2	15460.9
25	1991	2	23	878	1	857	20	1	1	15460.9
25	1991	1	25	92	46	25	20	47	45	NA
25	1991	2	25	43	2	35	6	2	2	NA
25	1992	1	7	437	1	395	41	1	1	212506
25	1992	2	7	332	3	300	29	3	3	212506
25	1992	1	8	59	0	29	30	0	0	209362
25	1992	2	8	32	1	17	14	1	1	209362
25	1992	1	9	54	6	15	33	6	4	204079
25	1992	2	9	35	6	16	13	6	4	204079
25	1992	1	10	148	58	32	57	59	52	178981
25	1992	2	10	42	11	21	10	11	5	178981
25	1992	1	11	256	131	31	94	131	119	154439
25	1992	2	11	51	15	22	14	15	11	154439
25	1992	1	12	261	143	28	90	143	126	141256
25	1992	2	12	51	20	21	10	20	17	141256
25	1992	1	13	217	127	36	54	127	119	137374
25	1992	2	13	52	7	36	9	7	7	137374
25	1992	1	14	216	108	43	65	108	104	118935
25	1992	2	14	51	8	35	8	8	8	118935
25	1992	1	15	209	80	73	56	80	77	95074.7
25	1992	2	15	95	6	76	13	6	6	95074.7
25	1992	1	16	115	31	54	30	31	28	73283.2
25	1992	2	16	69	3	59	7	3	2	73283.2
25	1992	1	17	201	40	136	25	40	35	61454.3
25	1992	2	17	113	5	104	4	5	3	61454.3
25	1992	1	18	214	23	162	29	23	20	52373.6
25	1992	2	18	151	2	144	5	2	2	52373.6
25	1992	1	19	329	22	285	21	23	19	45415.8
25	1992	2	19	207	3	195	9	3	3	45415.8
25	1992	1	20	395	10	366	18	11	8	38650.9
25	1992	2	20	261	5	244	11	6	5	38650.9
25	1992	1	21	473	12	444	17	12	8	28368.2
25	1992	2	21	389	0	381	8	0	0	28368.2
25	1992	1	22	428	6	409	13	6	4	18576.1
25	1992	2	22	417	0	402	15	0	0	18576.1
25	1992	1	23	823	4	793	26	4	3	15920.1
25	1992	2	23	903	0	874	29	0	0	15920.1
25	1992	1	25	106	32	60	13	33	31	NA
25	1992	2	25	60	6	49	5	6	6	NA
25	1993	1	7	426	1	368	57	1	1	213205
25	1993	2	7	277	4	251	22	4	4	213205
25	1993	1	8	51	1	25	25	1	1	212737
25	1993	2	8	22	1	13	8	1	1	212737
25	1993	1	9	59	9	24	26	9	6	207147
25	1993	2	9	19	1	10	8	1	0	207147
25	1993	1	10	160	76	27	56	77	70	182262
25	1993	2	10	50	12	22	16	12	11	182262
25	1993	1	11	240	121	38	79	123	110	150955
25	1993	2	11	63	15	37	10	16	14	150955
25	1993	1	12	265	143	37	83	145	135	139698
25	1993	2	12	59	8	41	10	8	8	139698
25	1993	1	13	242	118	48	75	119	109	145318
25	1993	2	13	39	5	30	4	5	5	145318
25	1993	1	14	197	92	54	51	92	86	126545
25	1993	2	14	48	6	29	13	6	6	126545
25	1993	1	15	229	93	73	63	93	85	102004
25	1993	2	15	71	2	59	10	2	1	102004
25	1993	1	16	118	39	53	26	39	34	78187
25	1993	2	16	58	4	50	4	4	4	78187
25	1993	1	17	189	32	105	52	32	28	65101.2
25	1993	2	17	105	4	95	6	4	3	65101.2
25	1993	1	18	206	23	154	29	23	22	54451.8
25	1993	2	18	135	0	124	11	0	0	54451.8
25	1993	1	19	351	20	306	25	20	16	47347.8
25	1993	2	19	214	3	206	5	3	3	47347.8
25	1993	1	20	377	12	338	27	12	9	39813.3
25	1993	2	20	292	1	285	6	1	1	39813.3
25	1993	1	21	483	8	460	15	8	7	29734
25	1993	2	21	425	1	413	11	1	0	29734
25	1993	1	22	473	2	456	15	2	0	18948.5
25	1993	2	22	425	0	412	13	0	0	18948.5
25	1993	1	23	812	2	776	34	2	2	16392.9
25	1993	2	23	1016	0	991	25	0	0	16392.9
25	1993	1	25	148	32	94	22	32	32	NA
25	1993	2	25	93	4	84	5	4	4	NA
25	1994	1	7	369	3	326	40	3	3	213906
25	1994	2	7	304	1	276	27	1	1	213906
25	1994	1	8	30	1	10	19	1	1	216166
25	1994	2	8	23	0	14	9	0	0	216166
25	1994	1	9	59	5	27	27	5	3	210262
25	1994	2	9	39	5	27	7	5	3	210262
25	1994	1	10	161	75	21	65	75	65	185603
25	1994	2	10	51	14	19	18	14	9	185603
25	1994	1	11	223	121	22	80	121	104	147549
25	1994	2	11	54	6	26	22	6	3	147549
25	1994	1	12	250	131	41	77	132	118	138158
25	1994	2	12	54	13	27	14	13	11	138158
25	1994	1	13	218	108	36	74	108	98	153722
25	1994	2	13	61	10	34	17	10	9	153722
25	1994	1	14	213	87	60	66	87	82	134641
25	1994	2	14	66	10	41	15	10	7	134641
25	1994	1	15	219	78	90	51	78	75	109437
25	1994	2	15	67	8	50	9	8	6	109437
25	1994	1	16	135	31	78	26	31	30	83419
25	1994	2	16	52	2	42	8	2	1	83419
25	1994	1	17	176	31	119	26	31	29	68964.5
25	1994	2	17	104	5	93	6	5	4	68964.5
25	1994	1	18	205	24	163	18	24	21	56612.5
25	1994	2	18	119	2	110	7	2	2	56612.5
25	1994	1	19	312	21	264	27	21	16	49362.1
25	1994	2	19	202	3	191	8	3	2	49362.1
25	1994	1	20	379	5	353	21	5	4	41010.7
25	1994	2	20	271	4	264	3	4	4	41010.7
25	1994	1	21	460	2	442	16	2	0	31165.5
25	1994	2	21	313	0	304	8	1	0	31165.5
25	1994	1	22	487	3	467	17	3	2	19328.5
25	1994	2	22	397	2	384	11	2	2	19328.5
25	1994	1	23	942	4	920	18	4	2	16879.7
25	1994	2	23	965	1	948	16	1	0	16879.7
25	1994	1	25	132	31	80	21	31	30	NA
25	1994	2	25	78	4	70	4	4	3	NA
25	1995	1	7	377	2	334	41	2	2	214610
25	1995	2	7	266	3	225	38	3	3	214610
25	1995	1	8	47	2	17	28	2	2	219650
25	1995	2	8	25	0	15	10	0	0	219650
25	1995	1	9	47	3	14	30	3	3	213423
25	1995	2	9	28	0	15	12	1	0	213423
25	1995	1	10	158	60	18	80	60	54	189005
25	1995	2	10	44	12	16	16	12	7	189005
25	1995	1	11	244	125	21	98	125	115	144220
25	1995	2	11	47	11	19	17	11	10	144220
25	1995	1	12	229	111	26	91	112	96	136634
25	1995	2	12	42	14	16	12	14	9	136634
25	1995	1	13	232	92	46	94	92	84	162612
25	1995	2	13	58	8	34	16	8	6	162612
25	1995	1	14	170	72	41	57	72	69	143255
25	1995	2	14	59	6	43	10	6	5	143255
25	1995	1	15	165	63	58	44	63	60	117413
25	1995	2	15	63	5	49	9	5	5	117413
25	1995	1	16	130	35	69	26	35	29	89001
25	1995	2	16	87	3	75	9	3	1	89001
25	1995	1	17	190	28	124	38	28	26	73057
25	1995	2	17	119	5	100	14	5	3	73057
25	1995	1	18	229	13	183	33	13	13	58859
25	1995	2	18	135	1	124	10	1	1	58859
25	1995	1	19	315	14	277	24	14	9	51462
25	1995	2	19	228	2	218	8	2	2	51462
25	1995	1	20	405	14	361	30	14	11	42244
25	1995	2	20	280	1	267	12	1	1	42244
25	1995	1	21	433	3	414	16	3	2	32666
25	1995	2	21	351	0	342	9	0	0	32666
25	1995	1	22	489	1	464	23	2	1	19716
25	1995	2	22	456	1	448	7	1	1	19716
25	1995	1	23	882	3	841	38	3	3	17381
25	1995	2	23	980	2	949	28	3	2	17381
25	1995	1	25	127	23	83	21	23	23	NA
25	1995	2	25	73	1	69	3	1	1	NA
25	1996	1	7	326	1	281	44	1	1	213207
25	1996	2	7	233	5	200	26	7	5	213207
25	1996	1	8	37	1	15	21	1	1	220812
25	1996	2	8	29	0	12	17	0	0	220812
25	1996	1	9	34	5	11	18	5	5	217142
25	1996	2	9	23	2	13	8	2	2	217142
25	1996	1	10	137	55	18	59	60	50	191650
25	1996	2	10	36	10	13	13	10	4	191650
25	1996	1	11	200	91	30	73	97	83	146280
25	1996	2	11	38	8	13	14	11	7	146280
25	1996	1	12	238	106	32	95	111	100	131920
25	1996	2	12	43	6	24	13	6	3	131920
25	1996	1	13	212	100	37	72	103	92	161945
25	1996	2	13	58	15	32	11	15	10	161945
25	1996	1	14	208	71	61	70	77	64	151175
25	1996	2	14	64	10	45	9	10	8	151175
25	1996	1	15	164	59	62	40	62	55	124614
25	1996	2	15	65	6	49	9	7	6	124614
25	1996	1	16	169	36	99	34	36	31	95248.5
25	1996	2	16	66	2	60	4	2	2	95248.5
25	1996	1	17	160	27	105	26	29	23	77686.8
25	1996	2	17	88	1	83	4	1	0	77686.8
25	1996	1	18	192	23	154	15	23	21	62243.4
25	1996	2	18	132	1	125	5	2	1	62243.4
25	1996	1	19	280	16	239	25	16	13	53514.8
25	1996	2	19	223	2	215	6	2	0	53514.8
25	1996	1	20	455	21	404	29	22	17	44043.8
25	1996	2	20	280	0	275	5	0	0	44043.8
25	1996	1	21	424	7	407	10	7	3	33684.1
25	1996	2	21	349	3	330	16	3	2	33684.1
25	1996	1	22	545	9	513	23	9	7	20690.4
25	1996	2	22	458	0	447	11	0	0	20690.4
25	1996	1	23	929	7	897	25	7	4	17784.4
25	1996	2	23	1086	1	1055	28	3	1	17784.4
25	1996	1	25	141	24	84	25	32	22	NA
25	1996	2	25	69	4	61	3	5	4	NA
25	1997	1	7	289	1	242	42	5	1	211813
25	1997	2	7	229	3	207	19	3	3	211813
25	1997	1	8	44	2	15	26	3	2	221981
25	1997	2	8	30	1	18	11	1	1	221981
25	1997	1	9	48	10	10	28	10	8	220925
25	1997	2	9	17	2	6	8	3	1	220925
25	1997	1	10	140	56	24	53	63	48	194333
25	1997	2	10	44	6	17	19	8	5	194333
25	1997	1	11	211	109	29	68	114	95	148370
25	1997	2	11	43	10	22	11	10	8	148370
25	1997	1	12	206	107	28	61	117	95	127369
25	1997	2	12	44	7	22	15	7	6	127369
25	1997	1	13	203	77	45	74	84	70	161281
25	1997	2	13	54	11	29	13	12	10	161281
25	1997	1	14	219	86	52	76	91	81	159534
25	1997	2	14	63	9	43	10	10	8	159534
25	1997	1	15	157	42	64	42	51	39	132257
25	1997	2	15	53	1	42	10	1	1	132257
25	1997	1	16	161	50	78	27	56	43	101935
25	1997	2	16	65	2	55	7	3	2	101935
25	1997	1	17	189	28	134	24	31	26	82610
25	1997	2	17	97	4	81	12	4	3	82610
25	1997	1	18	206	18	156	29	21	16	65822.3
25	1997	2	18	108	5	100	3	5	2	65822.3
25	1997	1	19	286	16	250	18	18	15	55649.4
25	1997	2	19	185	6	172	7	6	5	55649.4
25	1997	1	20	348	9	325	12	11	7	45920.2
25	1997	2	20	248	1	241	6	1	1	45920.2
25	1997	1	21	431	9	400	19	12	8	34734
25	1997	2	21	329	2	318	8	3	1	34734
25	1997	1	22	477	6	453	15	9	6	21713
25	1997	2	22	396	1	384	10	2	0	21713
25	1997	1	23	875	2	859	11	5	2	18197.2
25	1997	2	23	1040	0	1015	23	2	0	18197.2
25	1997	1	25	108	26	64	13	31	26	NA
25	1997	2	25	54	3	49	2	3	3	NA
25	1998	1	7	358	3	315	34	9	3	210428
25	1998	2	7	272	2	229	37	6	2	210428
25	1998	1	8	44	2	19	22	3	2	223155
25	1998	2	8	38	3	17	17	4	2	223155
25	1998	1	9	48	6	15	25	8	4	224774
25	1998	2	9	30	6	16	6	8	4	224774
25	1998	1	10	145	66	15	49	81	61	197053
25	1998	2	10	45	8	20	13	12	4	197053
25	1998	3	10	1	0	0	0	1	0	197053
25	1998	1	11	258	151	16	82	160	128	150489
25	1998	2	11	35	8	13	13	9	5	150489
25	1998	1	12	261	129	38	79	144	111	122975
25	1998	2	12	51	14	17	17	17	10	122975
25	1998	3	12	1	1	0	0	1	1	122975
25	1998	1	13	230	116	30	70	130	108	160620
25	1998	2	13	38	6	19	9	10	6	160620
25	1998	1	14	223	102	51	59	113	97	168354
25	1998	2	14	61	13	32	15	14	12	168354
25	1998	3	14	1	0	0	1	0	0	168354
25	1998	1	15	199	80	61	52	86	69	140368
25	1998	2	15	66	8	45	13	8	8	140368
25	1998	1	16	184	51	92	36	56	49	109090
25	1998	2	16	79	5	70	4	5	4	109090
25	1998	1	17	167	39	98	26	43	37	87845.2
25	1998	2	17	103	7	86	8	9	7	87845.2
25	1998	1	18	195	30	137	20	38	24	69607.1
25	1998	2	18	117	3	108	4	5	3	69607.1
25	1998	1	19	271	20	219	27	25	18	57869.2
25	1998	2	19	163	1	155	5	3	1	57869.2
25	1998	1	20	340	18	302	18	20	15	47876.6
25	1998	2	20	221	1	215	5	1	0	47876.6
25	1998	1	21	398	13	367	10	21	9	35816.6
25	1998	2	21	306	2	297	5	4	2	35816.6
25	1998	1	22	434	9	409	14	11	8	22786.1
25	1998	2	22	436	3	425	6	5	2	22786.1
25	1998	1	23	856	6	834	11	11	3	18619.6
25	1998	2	23	959	3	942	11	6	3	18619.6
25	1998	1	25	115	19	82	9	24	19	NA
25	1998	2	25	74	3	65	4	5	3	NA
25	1999	1	7	253	6	207	34	12	6	209052
25	1999	2	7	204	1	172	22	10	1	209052
25	1999	1	8	31	1	12	17	2	1	224336
25	1999	2	8	24	0	11	10	3	0	224336
25	1999	1	9	33	8	7	14	12	4	228690
25	1999	2	9	15	3	6	5	4	1	228690
25	1999	1	10	130	60	23	42	65	51	199810
25	1999	2	10	40	11	11	13	16	4	199810
25	1999	1	11	213	136	8	55	150	120	152639
25	1999	2	11	44	15	16	13	15	10	152639
25	1999	1	12	172	90	25	51	96	82	118732
25	1999	2	12	34	8	17	7	10	5	118732
25	1999	1	13	149	78	26	39	84	71	159962
25	1999	2	13	44	3	21	17	6	2	159962
25	1999	1	14	175	85	35	46	94	71	177662
25	1999	2	14	47	4	35	8	4	3	177662
25	1999	1	15	172	67	52	44	76	64	148977
25	1999	2	15	54	6	40	4	10	5	148977
25	1999	3	15	1	1	0	0	1	1	148977
25	1999	1	16	158	48	75	24	59	42	116748
25	1999	2	16	70	8	54	8	8	5	116748
25	1999	3	16	1	1	0	0	1	1	116748
25	1999	1	17	138	33	83	15	40	30	93412.2
25	1999	2	17	80	6	72	1	7	6	93412.2
25	1999	1	18	182	20	132	28	22	14	73609.5
25	1999	2	18	92	3	81	7	4	3	73609.5
25	1999	1	19	245	17	203	21	21	12	60177.6
25	1999	2	19	155	2	151	2	2	2	60177.6
25	1999	1	20	331	16	292	17	22	12	49916.4
25	1999	2	20	213	2	204	6	3	2	49916.4
25	1999	1	21	386	5	366	14	6	5	36932.9
25	1999	2	21	304	2	297	4	3	2	36932.9
25	1999	1	22	427	5	412	9	6	3	23912.2
25	1999	2	22	356	1	351	3	2	1	23912.2
25	1999	1	23	818	5	800	6	12	5	19051.8
25	1999	2	23	895	0	883	7	5	0	19051.8
25	1999	1	25	35	11	20	2	13	9	NA
25	1999	2	25	24	0	24	0	0	0	NA
25	2000	1	7	255	2	200	47	8	2	207685
25	2000	2	7	196	2	156	30	10	2	207685
25	2000	1	8	41	2	14	20	7	2	225523
25	2000	2	8	30	3	6	20	4	3	225523
25	2000	1	9	35	7	7	18	10	2	232675
25	2000	2	9	22	4	8	9	5	2	232675
25	2000	1	10	146	69	19	50	77	60	202607
25	2000	2	10	52	22	14	14	24	14	202607
25	2000	1	11	245	133	23	64	158	122	154819
25	2000	2	11	38	11	13	14	11	7	154819
25	2000	3	11	1	0	0	1	0	0	154819
25	2000	1	12	251	149	25	62	164	130	114636
25	2000	2	12	52	12	25	11	16	8	114636
25	2000	1	13	219	104	42	65	112	95	159306
25	2000	2	13	47	6	28	12	7	6	159306
25	2000	1	14	207	81	50	62	95	73	187485
25	2000	2	14	46	10	27	8	11	9	187485
25	2000	1	15	181	64	66	39	76	58	158114
25	2000	2	15	64	5	50	9	5	4	158114
25	2000	1	16	172	49	78	38	56	47	124943
25	2000	2	16	88	9	69	10	9	7	124943
25	2000	1	17	185	54	98	26	61	43	99332
25	2000	2	17	92	10	78	4	10	9	99332
25	2000	1	18	194	25	145	20	29	17	77842
25	2000	2	18	113	3	106	3	4	3	77842
25	2000	1	19	250	18	208	21	21	15	62578
25	2000	2	19	149	4	140	5	4	3	62578
25	2000	1	20	334	8	298	24	12	5	52043
25	2000	2	20	253	4	240	6	7	3	52043
25	2000	1	21	464	7	437	16	11	6	38084
25	2000	2	21	304	0	297	7	0	0	38084
25	2000	1	22	430	3	410	11	9	2	25094
25	2000	2	22	387	1	379	5	3	1	25094
25	2000	3	22	1	0	0	1	0	0	25094
25	2000	1	23	838	4	817	15	6	3	19494
25	2000	2	23	986	0	978	8	0	0	19494
25	2000	3	23	1	0	0	1	0	0	19494
25	2000	1	25	53	26	19	5	29	22	NA
25	2000	2	25	28	4	20	3	5	4	NA
27	1990	1	7	94	0	89	5	0	0	63653
27	1990	2	7	98	0	96	2	0	0	63653
27	1990	1	8	11	0	6	5	0	0	61438
27	1990	2	8	14	1	11	2	1	1	61438
27	1990	1	9	6	1	3	2	1	1	54868
27	1990	2	9	2	0	2	0	0	0	54868
27	1990	1	10	18	5	7	6	5	5	44026
27	1990	2	10	11	1	9	0	2	1	44026
27	1990	1	11	33	19	3	11	19	18	35138
27	1990	2	11	12	0	11	1	0	0	35138
27	1990	1	12	32	17	7	8	17	17	29225
27	1990	2	12	12	3	9	0	3	3	29225
27	1990	1	13	25	12	10	3	12	12	23474
27	1990	2	13	7	1	5	1	1	1	23474
27	1990	1	14	20	8	9	2	9	7	20867
27	1990	2	14	12	3	9	0	3	3	20867
27	1990	1	15	15	7	5	2	8	7	16092
27	1990	2	15	10	1	8	1	1	1	16092
27	1990	1	16	13	3	10	0	3	3	12576
27	1990	2	16	8	0	8	0	0	0	12576
27	1990	1	17	21	1	15	5	1	1	9927
27	1990	2	17	14	0	14	0	0	0	9927
27	1990	1	18	25	4	19	2	4	4	7511
27	1990	2	18	14	0	13	1	0	0	7511
27	1990	1	19	29	1	25	3	1	1	6907
27	1990	2	19	36	0	34	2	0	0	6907
27	1990	1	20	24	0	22	2	0	0	4753
27	1990	2	20	24	0	23	1	0	0	4753
27	1990	1	21	28	1	25	2	1	1	4030
27	1990	2	21	25	0	24	1	0	0	4030
27	1990	1	22	32	0	28	4	0	0	2883
27	1990	2	22	18	0	18	0	0	0	2883
27	1990	1	23	50	1	47	2	1	1	2378
27	1990	2	23	56	0	56	0	0	0	2378
27	1990	1	25	23	7	11	5	7	7	NA
27	1990	2	25	7	0	6	1	0	0	NA
27	1991	1	7	88	0	77	11	0	0	64375.4
27	1991	2	7	92	0	89	3	0	0	64375.4
27	1991	1	8	9	0	6	3	0	0	60455.7
27	1991	2	8	9	0	9	0	0	0	60455.7
27	1991	1	9	7	0	4	3	0	0	54914.1
27	1991	2	9	3	0	3	0	0	0	54914.1
27	1991	1	10	16	5	3	8	5	4	43448
27	1991	2	10	11	1	10	0	1	0	43448
27	1991	1	11	30	17	7	6	17	16	33916.4
27	1991	2	11	6	2	4	0	2	2	33916.4
27	1991	1	12	24	11	8	5	11	10	29230.2
27	1991	2	12	15	1	14	0	1	1	29230.2
27	1991	1	13	19	9	5	5	9	9	23928.1
27	1991	2	13	2	2	0	0	2	2	23928.1
27	1991	1	14	14	3	8	3	3	3	20981.1
27	1991	2	14	10	0	10	0	0	0	20981.1
27	1991	1	15	10	2	7	1	2	2	16684.7
27	1991	2	15	7	0	7	0	0	0	16684.7
27	1991	1	16	19	6	11	2	6	6	13018
27	1991	2	16	9	0	6	3	0	0	13018
27	1991	1	17	18	2	16	0	2	2	10210.4
27	1991	2	17	10	1	8	1	1	1	10210.4
27	1991	1	18	18	2	15	1	2	2	7711.42
27	1991	2	18	15	0	15	0	0	0	7711.42
27	1991	1	19	24	3	21	0	3	3	6789.68
27	1991	2	19	21	1	19	1	1	1	6789.68
27	1991	1	20	22	1	20	1	1	0	4925.08
27	1991	2	20	22	0	22	0	0	0	4925.08
27	1991	1	21	21	0	20	1	0	0	3958.72
27	1991	2	21	20	0	20	0	0	0	3958.72
27	1991	1	22	36	1	33	2	1	1	2900.97
27	1991	2	22	23	0	23	0	0	0	2900.97
27	1991	1	23	48	1	47	0	1	1	2541.82
27	1991	2	23	71	0	71	0	0	0	2541.82
27	1991	1	25	24	8	14	2	8	8	NA
27	1991	2	25	9	1	8	0	1	1	NA
27	1992	1	7	109	1	106	2	1	1	65106
27	1992	2	7	77	0	75	2	0	0	65106
27	1992	1	8	9	0	6	3	0	0	59489.1
27	1992	2	8	3	0	1	2	0	0	59489.1
27	1992	1	9	12	2	7	3	2	2	54960.3
27	1992	2	9	3	0	2	1	0	0	54960.3
27	1992	1	10	22	10	5	7	10	10	42877.6
27	1992	2	10	6	1	5	0	1	1	42877.6
27	1992	1	11	39	23	14	2	23	23	32737.2
27	1992	2	11	10	3	6	1	3	3	32737.2
27	1992	1	12	29	11	10	8	11	10	29235.4
27	1992	2	12	10	2	8	0	2	2	29235.4
27	1992	1	13	29	9	14	6	9	9	24391
27	1992	2	13	8	0	8	0	0	0	24391
27	1992	1	14	18	5	9	4	5	5	21095.9
27	1992	2	14	8	2	5	1	2	1	21095.9
27	1992	1	15	22	5	15	2	5	5	17299.2
27	1992	2	15	15	0	14	1	0	0	17299.2
27	1992	1	16	7	4	3	0	4	4	13475.6
27	1992	2	16	4	0	4	0	0	0	13475.6
27	1992	1	17	23	5	15	3	5	5	10501.8
27	1992	2	17	15	0	14	1	0	0	10501.8
27	1992	1	18	20	3	15	2	3	3	7917.18
27	1992	2	18	11	0	11	0	0	0	7917.18
27	1992	1	19	19	4	14	1	4	4	6674.36
27	1992	2	19	15	1	13	1	1	1	6674.36
27	1992	1	20	20	2	15	3	2	1	5103.39
27	1992	2	20	24	3	21	0	3	3	5103.39
27	1992	1	21	24	0	24	0	0	0	3888.71
27	1992	2	21	22	1	21	0	1	1	3888.71
27	1992	1	22	26	0	26	0	0	0	2919.06
27	1992	2	22	21	0	21	0	0	0	2919.06
27	1992	1	23	50	3	46	1	3	3	2716.93
27	1992	2	23	54	1	53	0	1	1	2716.93
27	1992	1	25	22	7	14	1	7	7	NA
27	1992	2	25	13	0	13	0	0	0	NA
27	1993	1	7	79	2	70	7	2	2	65844.9
27	1993	2	7	66	0	61	5	0	0	65844.9
27	1993	1	8	5	0	2	3	0	0	58537.9
27	1993	2	8	7	0	7	0	0	0	58537.9
27	1993	1	9	10	1	3	6	1	1	55006.5
27	1993	2	9	8	1	5	2	1	1	55006.5
27	1993	1	10	25	8	13	4	8	8	42314.7
27	1993	2	10	8	2	5	1	2	1	42314.7
27	1993	1	11	33	17	9	7	17	17	31599
27	1993	2	11	13	1	10	2	1	0	31599
27	1993	1	12	29	12	11	6	12	12	29240.6
27	1993	2	12	10	1	7	2	1	1	29240.6
27	1993	1	13	16	6	8	2	6	5	24862.8
27	1993	2	13	8	0	8	0	0	0	24862.8
27	1993	1	14	20	10	5	5	10	10	21211.3
27	1993	2	14	9	1	7	1	1	1	21211.3
27	1993	1	15	16	5	10	1	5	5	17936.4
27	1993	2	15	15	0	13	2	0	0	17936.4
27	1993	1	16	7	3	3	1	3	3	13949.2
27	1993	2	16	9	0	7	2	0	0	13949.2
27	1993	1	17	23	2	18	3	2	2	10801.6
27	1993	2	17	11	0	11	0	0	0	10801.6
27	1993	1	18	12	0	11	1	0	0	8128.43
27	1993	2	18	14	0	13	1	0	0	8128.43
27	1993	1	19	20	1	18	1	1	1	6560.99
27	1993	2	19	22	0	22	0	0	0	6560.99
